2025-05-28 13:11:14 | INFO     | __main__:analyze_correlation:881 - 开始生成派生字段...
2025-05-28 13:11:14 | INFO     | __main__:generate_required_fields:283 - 成功生成派生字段: 季节
2025-05-28 13:11:14 | INFO     | __main__:_resolve_dependencies:303 - 字段 风向 不存在，尝试自动匹配...
2025-05-28 13:11:14 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:11:18 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'风向': '风向(°)'}
2025-05-28 13:11:19 | INFO     | __main__:generate_required_fields:283 - 成功生成派生字段: 风向方位
2025-05-28 13:11:19 | INFO     | __main__:analyze_correlation:886 - 应用过滤条件...
2025-05-28 13:11:19 | INFO     | __main__:analyze_correlation:893 - 开始计算两变量相关性...
2025-05-28 13:11:19 | ERROR    | __main__:_calculate_grouped_correlation:587 - 分组相关性计算失败: '风向方位'
2025-05-28 13:11:19 | ERROR    | __main__:analyze_correlation:916 - 相关性分析失败: '风向方位'
2025-05-28 13:11:19 | ERROR    | __main__:correlation_analysis:1050 - 相关性分析失败: '风向方位'
2025-05-28 13:13:40 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [corr] - 日志目录: logs
2025-05-28 13:14:08 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [corr] - 日志目录: logs
2025-05-28 13:14:08 | INFO     | __main__:analyze_correlation:872 - 开始加载数据...
2025-05-28 13:14:22 | INFO     | __main__:_load_from_pandas:109 - 成功加载数据: 83983行 x 23列
2025-05-28 13:14:22 | INFO     | __main__:analyze_correlation:878 - 开始列名映射...
2025-05-28 13:14:22 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:14:28 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'风速': '风速(m/s)', '站点': '站点', '季节': None, '臭氧浓度': 'O3', '风向': '风向(°)'}
2025-05-28 13:14:28 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:14:31 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'季节': '季节'}
2025-05-28 13:14:31 | INFO     | __main__:analyze_correlation:881 - 开始生成派生字段...
2025-05-28 13:14:31 | INFO     | __main__:generate_required_fields:283 - 成功生成派生字段: 季节
2025-05-28 13:14:31 | INFO     | __main__:analyze_correlation:886 - 应用过滤条件...
2025-05-28 13:14:31 | INFO     | __main__:analyze_correlation:894 - 开始计算两变量相关性...
2025-05-28 13:14:31 | ERROR    | __main__:_calculate_grouped_correlation:587 - 分组相关性计算失败: '季节'
2025-05-28 13:14:31 | ERROR    | __main__:analyze_correlation:917 - 相关性分析失败: '季节'
2025-05-28 13:14:31 | ERROR    | __main__:correlation_analysis:1051 - 相关性分析失败: '季节'
2025-05-28 13:19:06 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [corr] - 日志目录: logs
2025-05-28 13:19:50 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [corr] - 日志目录: logs
2025-05-28 13:19:50 | INFO     | __main__:analyze_correlation:872 - 开始加载数据...
2025-05-28 13:20:04 | INFO     | __main__:_load_from_pandas:109 - 成功加载数据: 83983行 x 23列
2025-05-28 13:20:04 | INFO     | __main__:analyze_correlation:878 - 开始列名映射...
2025-05-28 13:20:04 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:20:17 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'风速': '风速(m/s)', '站点': '站点', '风向': '风向(°)', '季节': None, '臭氧浓度': 'O3'}
2025-05-28 13:20:17 | INFO     | __main__:_get_all_column_mappings:971 - 需要处理的派生字段: ['季节']
2025-05-28 13:20:17 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:20:19 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'季节': '季节'}
2025-05-28 13:20:19 | INFO     | __main__:_get_all_column_mappings:981 - 派生字段映射: 季节 -> 季节
2025-05-28 13:20:19 | INFO     | __main__:_get_all_column_mappings:983 - 最终列名映射: {'风速': '风速(m/s)', '站点': '站点', '风向': '风向(°)', '季节': '季节', '臭氧浓度': 'O3'}
2025-05-28 13:20:19 | INFO     | __main__:analyze_correlation:881 - 开始生成派生字段...
2025-05-28 13:20:19 | INFO     | __main__:generate_required_fields:283 - 成功生成派生字段: 季节
2025-05-28 13:20:19 | INFO     | __main__:analyze_correlation:886 - 应用过滤条件...
2025-05-28 13:20:19 | INFO     | __main__:analyze_correlation:914 - 开始计算两变量相关性...
2025-05-28 13:20:19 | ERROR    | __main__:_calculate_grouped_correlation:587 - 分组相关性计算失败: '风向(°)'
2025-05-28 13:20:19 | ERROR    | __main__:analyze_correlation:937 - 相关性分析失败: '风向(°)'
2025-05-28 13:20:19 | ERROR    | __main__:correlation_analysis:1076 - 相关性分析失败: '风向(°)'
2025-05-28 13:22:30 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [corr] - 日志目录: logs
2025-05-28 13:23:12 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [corr] - 日志目录: logs
